order_id,line_id,order_date,order_month,customer_id,city,region,sales_channel,payment_method,age_band,loyalty_tier,product_id,category,sub_category,product_name,brand,quantity,unit_price,discount_pct,line_revenue,line_cost,line_margin,returned_flag,return_reason,refund_amount,net_revenue,customer_rating
O01214,L001798,2026-01-30,2026-01,C0304,Delhi NCR,North,Website,Credit Card,35-44,Gold,P007,Fitness,Apparel,Activewear Set,MoveWear,1,2199.0,1,2177.01,1020.0,1157.01,0,Not Returned,0.0,2177.01,4.3
O01215,L001799,2026-02-12,2026-02,C0131,Ahmedabad,West,Website,UPI,18-24,Basic,P009,Home,Kitchen,Air Fryer 4L,HomeJoy,1,6118.98,14,5262.32,3950.0,1312.32,0,Not Returned,0.0,5262.32,3.8
O01216,L001800,2026-01-13,2026-01,C0314,Delhi NCR,North,App,Credit Card,25-34,Basic,P022,Wellness,Personal Care,Neck Massager,CalmCare,1,3499.0,0,3499.0,2070.0,1429.0,0,Not Returned,0.0,3499.0,3.9
O01216,L001801,2026-01-13,2026-01,C0314,Delhi NCR,North,App,Credit Card,25-34,Basic,P007,Fitness,Apparel,Activewear Set,MoveWear,1,2242.98,0,2242.98,1020.0,1222.98,0,Not Returned,0.0,2242.98,3.9
O01217,L001802,2026-01-14,2026-01,C0040,Hyderabad,South,Website,Credit Card,18-24,Basic,P018,Office,Accessories,Vertical Mouse,KeyCraft,1,1499.0,12,1319.12,760.0,559.12,0,Not Returned,0.0,1319.12,5.0
O01218,L001803,2026-03-01,2026-03,C0176,Bengaluru,South,Marketplace,Credit Card,35-44,Gold,P035,Travel,Accessories,Luggage Scale,TripEase,1,799.0,8,735.08,210.0,525.08,0,Not Returned,0.0,735.08,4.4
O01219,L001804,2026-05-21,2026-05,C0460,Chennai,South,App,UPI,25-34,Basic,P026,Travel,Bags,Cabin Backpack,TripEase,2,2999.0,0,5998.0,2700.0,3298.0,0,Not Returned,0.0,5998.0,3.8
O01220,L001805,2026-05-02,2026-05,C0305,Ahmedabad,West,Website,UPI,25-34,Basic,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,2,2650.98,2,5195.92,3200.0,1995.92,0,Not Returned,0.0,5195.92,4.1
O01221,L001806,2026-04-11,2026-04,C0209,Bengaluru,South,Website,Credit Card,18-24,Gold,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1273.02,10,1145.72,610.0,535.72,0,Not Returned,0.0,1145.72,4.7
O01222,L001807,2026-03-05,2026-03,C0263,Bengaluru,South,Website,UPI,18-24,Silver,P007,Fitness,Apparel,Activewear Set,MoveWear,1,2242.98,25,1682.24,1020.0,662.24,0,Not Returned,0.0,1682.24,5.0
O01223,L001808,2026-05-16,2026-05,C0120,Delhi NCR,North,Website,UPI,45-54,Gold,P022,Wellness,Personal Care,Neck Massager,CalmCare,2,3359.04,10,6046.27,4140.0,1906.27,0,Not Returned,0.0,6046.27,4.4
O01224,L001809,2026-05-15,2026-05,C0111,Pune,West,Marketplace,Cash on Delivery,25-34,Silver,P033,Office,Furniture,Standing Desk Converter,WorkNest,1,6859.02,18,5624.4,4450.0,1174.4,0,Not Returned,0.0,5624.4,4.9
O01225,L001810,2026-01-28,2026-01,C0479,Delhi NCR,North,App,UPI,18-24,Basic,P019,Office,Stationery,Planner Notebook,PaperTrail,1,499.0,15,424.15,140.0,284.15,0,Not Returned,0.0,424.15,2.9
O01225,L001811,2026-01-28,2026-01,C0479,Delhi NCR,North,App,UPI,18-24,Basic,P027,Travel,Accessories,Packing Cube Set,TripEase,1,1234.97,15,1049.72,410.0,639.72,0,Not Returned,0.0,1049.72,2.9
O01225,L001812,2026-01-28,2026-01,C0479,Delhi NCR,North,App,UPI,18-24,Basic,P007,Fitness,Apparel,Activewear Set,MoveWear,2,2111.04,13,3673.21,2040.0,1633.21,1,Size mismatch,3489.55,183.65999999999985,2.9
O01226,L001813,2026-02-16,2026-02,C0285,Pune,West,Website,UPI,25-34,Basic,P033,Office,Furniture,Standing Desk Converter,WorkNest,1,6999.0,8,6439.08,4450.0,1989.08,0,Not Returned,0.0,6439.08,4.0
O01227,L001814,2026-01-27,2026-01,C0500,Bengaluru,South,Website,UPI,35-44,Silver,P015,Office,Furniture,Ergonomic Chair,WorkNest,1,8819.02,8,8113.5,6100.0,2013.5,0,Not Returned,0.0,8113.5,4.0
O01227,L001815,2026-01-27,2026-01,C0500,Bengaluru,South,Website,UPI,35-44,Silver,P021,Wellness,Personal Care,Sleep Mask,CalmCare,3,685.02,8,1890.66,660.0,1230.66,0,Not Returned,0.0,1890.66,4.0
O01227,L001816,2026-01-27,2026-01,C0500,Bengaluru,South,Website,UPI,35-44,Silver,P022,Wellness,Personal Care,Neck Massager,CalmCare,2,3603.97,8,6631.3,4140.0,2491.3,0,Not Returned,0.0,6631.3,4.0
O01227,L001817,2026-01-27,2026-01,C0500,Bengaluru,South,Website,UPI,35-44,Silver,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,1,3839.04,9,3493.53,2250.0,1243.53,0,Not Returned,0.0,3493.53,4.0
O01228,L001818,2026-03-22,2026-03,C0125,Pune,West,Website,Debit Card,18-24,Basic,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1324.98,18,1086.48,610.0,476.48,0,Not Returned,0.0,1086.48,3.5
O01228,L001819,2026-03-22,2026-03,C0125,Pune,West,Website,Debit Card,18-24,Basic,P034,Wellness,Personal Care,Posture Corrector,CalmCare,1,1273.02,20,1018.42,540.0,478.42,0,Not Returned,0.0,1018.42,3.5
O01229,L001820,2026-03-19,2026-03,C0456,Bengaluru,South,Website,UPI,18-24,Basic,P017,Office,Accessories,Wireless Keyboard,KeyCraft,2,1955.97,23,3012.19,2080.0,932.19,0,Not Returned,0.0,3012.19,4.3
O01229,L001821,2026-03-19,2026-03,C0456,Bengaluru,South,Website,UPI,18-24,Basic,P010,Home,Kitchen,Smoothie Blender,HomeJoy,1,2939.02,25,2204.26,1710.0,494.26,1,Damaged in transit,2094.05,110.21000000000004,4.3
O01230,L001822,2026-03-07,2026-03,C0540,Delhi NCR,North,App,UPI,25-34,Silver,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,1,4409.02,12,3879.94,2950.0,929.94,0,Not Returned,0.0,3879.94,2.8
O01231,L001823,2026-04-11,2026-04,C0220,Kochi,South,App,Debit Card,45-54,Gold,P026,Travel,Bags,Cabin Backpack,TripEase,2,2999.0,0,5998.0,2700.0,3298.0,1,Quality issue,5998.0,0.0,3.4
O01232,L001824,2026-02-15,2026-02,C0442,Mumbai,West,Marketplace,Cash on Delivery,35-44,Basic,P019,Office,Stationery,Planner Notebook,PaperTrail,1,513.97,13,447.15,140.0,307.15,0,Not Returned,0.0,447.15,3.6
O01233,L001825,2026-03-31,2026-03,C0166,Kochi,South,App,UPI,25-34,Silver,P005,Fitness,Accessories,Foam Roller,ZenMove,1,959.04,19,776.82,410.0,366.82,0,Not Returned,0.0,776.82,4.0
O01234,L001826,2026-02-01,2026-02,C0453,Chennai,South,Website,Debit Card,45-54,Silver,P012,Home,Lighting,Smart Desk Lamp,LumaHome,2,2155.02,7,4008.34,2360.0,1648.34,0,Not Returned,0.0,4008.34,4.1
O01235,L001827,2026-04-03,2026-04,C0158,Kochi,South,Website,Credit Card,35-44,Basic,P010,Home,Kitchen,Smoothie Blender,HomeJoy,1,3088.97,20,2471.18,1710.0,761.18,0,Not Returned,0.0,2471.18,3.8
O01235,L001828,2026-04-03,2026-04,C0158,Kochi,South,Website,Credit Card,35-44,Basic,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,1,2573.97,20,2059.18,1420.0,639.18,0,Not Returned,0.0,2059.18,3.8
O01236,L001829,2026-01-22,2026-01,C0177,Bengaluru,South,App,UPI,35-44,Silver,P032,Home,Bedding,Cooling Pillow,NestEasy,1,1959.02,1,1939.43,900.0,1039.43,1,Damaged in transit,1939.43,0.0,3.9
O01237,L001830,2026-01-27,2026-01,C0506,Mumbai,West,App,Debit Card,25-34,Basic,P014,Home,Decor,Aroma Diffuser,LumaHome,1,1528.98,17,1269.05,620.0,649.05,0,Not Returned,0.0,1269.05,3.6
O01238,L001831,2026-05-23,2026-05,C0278,Mumbai,West,Website,Credit Card,18-24,Basic,P005,Fitness,Accessories,Foam Roller,ZenMove,1,979.02,12,861.54,410.0,451.54,0,Not Returned,0.0,861.54,4.6
O01238,L001832,2026-05-23,2026-05,C0278,Mumbai,West,Website,Credit Card,18-24,Basic,P019,Office,Stationery,Planner Notebook,PaperTrail,2,513.97,8,945.7,280.0,665.7,0,Not Returned,0.0,945.7,4.6
O01238,L001833,2026-05-23,2026-05,C0278,Mumbai,West,Website,Credit Card,18-24,Basic,P018,Office,Accessories,Vertical Mouse,KeyCraft,1,1543.97,11,1374.13,760.0,614.13,0,Not Returned,0.0,1374.13,4.6
O01239,L001834,2026-05-29,2026-05,C0119,Chennai,South,Website,Net Banking,55+,Basic,P016,Office,Accessories,Laptop Stand,WorkNest,1,1273.02,1,1260.29,520.0,740.29,0,Not Returned,0.0,1260.29,4.9
O01239,L001835,2026-05-29,2026-05,C0119,Chennai,South,Website,Net Banking,55+,Basic,P019,Office,Stationery,Planner Notebook,PaperTrail,2,489.02,1,968.26,280.0,688.26,0,Not Returned,0.0,968.26,4.9
O01240,L001836,2026-01-15,2026-01,C0520,Mumbai,West,Marketplace,Credit Card,25-34,Gold,P032,Home,Bedding,Cooling Pillow,NestEasy,1,1959.02,9,1782.71,900.0,882.71,0,Not Returned,0.0,1782.71,3.9
O01241,L001837,2026-01-22,2026-01,C0392,Kochi,South,Website,Credit Card,25-34,Gold,P011,Home,Storage,Foldable Storage Box,NestEasy,1,749.0,3,726.53,250.0,476.53,0,Not Returned,0.0,726.53,3.6
O01241,L001838,2026-01-22,2026-01,C0392,Kochi,South,Website,Credit Card,25-34,Gold,P021,Wellness,Personal Care,Sleep Mask,CalmCare,3,685.02,5,1952.31,660.0,1292.31,0,Not Returned,0.0,1952.31,3.6
O01241,L001839,2026-01-22,2026-01,C0392,Kochi,South,Website,Credit Card,25-34,Gold,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,3,1337.97,5,3813.21,1830.0,1983.21,0,Not Returned,0.0,3813.21,3.6
O01242,L001840,2026-03-06,2026-03,C0469,Chennai,South,App,UPI,25-34,Gold,P026,Travel,Bags,Cabin Backpack,TripEase,1,2939.02,0,2939.02,1350.0,1589.02,0,Not Returned,0.0,2939.02,4.1
O01242,L001841,2026-03-06,2026-03,C0469,Chennai,South,App,UPI,25-34,Gold,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,881.02,0,881.02,320.0,561.02,0,Not Returned,0.0,881.02,4.1
O01242,L001842,2026-03-06,2026-03,C0469,Chennai,South,App,UPI,25-34,Gold,P027,Travel,Accessories,Packing Cube Set,TripEase,1,1175.02,0,1175.02,410.0,765.02,0,Not Returned,0.0,1175.02,4.1
O01243,L001843,2026-05-16,2026-05,C0463,Kochi,South,Website,Credit Card,25-34,Basic,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,1,4078.98,6,3834.24,2250.0,1584.24,0,Not Returned,0.0,3834.24,3.9
O01244,L001844,2026-03-14,2026-03,C0354,Hyderabad,South,App,Credit Card,18-24,Basic,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1324.98,25,993.74,610.0,383.74,0,Not Returned,0.0,993.74,4.6
O01244,L001845,2026-03-14,2026-03,C0354,Hyderabad,South,App,Credit Card,18-24,Basic,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,1,4588.98,26,3395.85,2950.0,445.85,0,Not Returned,0.0,3395.85,4.6
O01245,L001846,2026-05-16,2026-05,C0498,Bengaluru,South,App,UPI,45-54,Silver,P011,Home,Storage,Foldable Storage Box,NestEasy,1,771.47,21,609.46,250.0,359.46,0,Not Returned,0.0,609.46,4.3
O01246,L001847,2026-05-10,2026-05,C0510,Hyderabad,South,Marketplace,Credit Card,35-44,Silver,P028,Travel,Accessories,Travel Neck Pillow,TripEase,1,916.98,18,751.92,300.0,451.92,0,Not Returned,0.0,751.92,3.8
O01247,L001848,2026-04-11,2026-04,C0392,Kochi,South,Marketplace,Cash on Delivery,25-34,Gold,P028,Travel,Accessories,Travel Neck Pillow,TripEase,1,925.97,2,907.45,300.0,607.45,0,Not Returned,0.0,907.45,4.2
O01248,L001849,2026-03-17,2026-03,C0129,Kochi,South,App,UPI,25-34,Basic,P035,Travel,Accessories,Luggage Scale,TripEase,2,814.98,27,1189.87,420.0,769.87,0,Not Returned,0.0,1189.87,4.9
O01249,L001850,2026-03-01,2026-03,C0496,Hyderabad,South,Website,Debit Card,18-24,Basic,P009,Home,Kitchen,Air Fryer 4L,HomeJoy,1,5999.0,5,5699.05,3950.0,1749.05,0,Not Returned,0.0,5699.05,4.3
O01250,L001851,2026-03-23,2026-03,C0278,Mumbai,West,App,Credit Card,18-24,Basic,P021,Wellness,Personal Care,Sleep Mask,CalmCare,1,719.97,8,662.37,220.0,442.37,0,Not Returned,0.0,662.37,5.0
O01250,L001852,2026-03-23,2026-03,C0278,Mumbai,West,App,Credit Card,18-24,Basic,P024,Wellness,Hydration,Infuser Water Bottle,PureSip,1,799.0,8,735.08,260.0,475.08,0,Not Returned,0.0,735.08,5.0
O01250,L001853,2026-03-23,2026-03,C0278,Mumbai,West,App,Credit Card,18-24,Basic,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2495.04,8,2295.44,1600.0,695.44,0,Not Returned,0.0,2295.44,5.0
O01250,L001854,2026-03-23,2026-03,C0278,Mumbai,West,App,Credit Card,18-24,Basic,P023,Wellness,Hydration,Copper Bottle,PureSip,3,959.04,9,2618.18,1080.0,1538.18,0,Not Returned,0.0,2618.18,5.0
O01251,L001855,2026-05-15,2026-05,C0278,Mumbai,West,Website,UPI,18-24,Basic,P029,Travel,Tech,Universal Travel Adapter,ConnectPro,1,1630.98,0,1630.98,700.0,930.98,0,Not Returned,0.0,1630.98,3.9
O01251,L001856,2026-05-15,2026-05,C0278,Mumbai,West,Website,UPI,18-24,Basic,P027,Travel,Accessories,Packing Cube Set,TripEase,2,1199.0,2,2350.04,820.0,1530.04,0,Not Returned,0.0,2350.04,3.9
O01252,L001857,2026-04-19,2026-04,C0462,Pune,West,App,UPI,25-34,Silver,P026,Travel,Bags,Cabin Backpack,TripEase,3,2879.04,2,8464.38,4050.0,4414.38,0,Not Returned,0.0,8464.38,4.2
O01253,L001858,2026-01-20,2026-01,C0329,Mumbai,West,Website,Credit Card,35-44,Basic,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2650.98,5,2518.43,1600.0,918.43,0,Not Returned,0.0,2518.43,3.8
O01253,L001859,2026-01-20,2026-01,C0329,Mumbai,West,Website,Credit Card,35-44,Basic,P026,Travel,Bags,Cabin Backpack,TripEase,1,2999.0,5,2849.05,1350.0,1499.05,0,Not Returned,0.0,2849.05,3.8
O01253,L001860,2026-01-20,2026-01,C0329,Mumbai,West,Website,Credit Card,35-44,Basic,P029,Travel,Tech,Universal Travel Adapter,ConnectPro,4,1599.0,6,6012.24,2800.0,3212.24,0,Not Returned,0.0,6012.24,3.8
O01254,L001861,2026-02-17,2026-02,C0055,Hyderabad,South,Marketplace,UPI,35-44,Basic,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,2,2499.0,5,4748.1,2840.0,1908.1,0,Not Returned,0.0,4748.1,4.3
O01254,L001862,2026-02-17,2026-02,C0055,Hyderabad,South,Marketplace,UPI,35-44,Basic,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1247.04,3,1209.63,610.0,599.63,0,Not Returned,0.0,1209.63,4.3
O01254,L001863,2026-02-17,2026-02,C0055,Hyderabad,South,Marketplace,UPI,35-44,Basic,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,1,3839.04,3,3723.87,2250.0,1473.87,0,Not Returned,0.0,3723.87,4.3
O01254,L001864,2026-02-17,2026-02,C0055,Hyderabad,South,Marketplace,UPI,35-44,Basic,P027,Travel,Accessories,Packing Cube Set,TripEase,1,1175.02,6,1104.52,410.0,694.52,0,Not Returned,0.0,1104.52,4.3
O01255,L001865,2026-02-09,2026-02,C0491,Pune,West,App,Credit Card,45-54,Silver,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,2,2449.02,12,4310.28,2840.0,1470.28,0,Not Returned,0.0,4310.28,4.7
O01256,L001866,2026-05-30,2026-05,C0074,Mumbai,West,Marketplace,Debit Card,45-54,Basic,P022,Wellness,Personal Care,Neck Massager,CalmCare,2,3499.0,8,6438.16,4140.0,2298.16,1,Damaged in transit,6116.25,321.90999999999985,3.4
O01257,L001867,2026-03-05,2026-03,C0398,Kochi,South,Marketplace,Net Banking,25-34,Basic,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,899.0,3,872.03,320.0,552.03,0,Not Returned,0.0,872.03,3.7
O01258,L001868,2026-04-14,2026-04,C0442,Mumbai,West,Website,Credit Card,35-44,Basic,P015,Office,Furniture,Ergonomic Chair,WorkNest,1,9178.98,0,9178.98,6100.0,3078.98,0,Not Returned,0.0,9178.98,4.2
O01258,L001869,2026-04-14,2026-04,C0442,Mumbai,West,Website,Credit Card,35-44,Basic,P033,Office,Furniture,Standing Desk Converter,WorkNest,2,7208.97,2,14129.58,8900.0,5229.58,0,Not Returned,0.0,14129.58,4.2
O01260,L001870,2026-03-12,2026-03,C0384,Delhi NCR,North,App,UPI,45-54,Gold,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,1,3919.02,25,2939.26,2250.0,689.26,0,Not Returned,0.0,2939.26,4.8
O01261,L001871,2026-05-27,2026-05,C0509,Mumbai,West,Website,UPI,55+,Basic,P022,Wellness,Personal Care,Neck Massager,CalmCare,1,3499.0,11,3114.11,2070.0,1044.11,0,Not Returned,0.0,3114.11,4.3
O01262,L001872,2026-05-13,2026-05,C0116,Pune,West,App,Credit Card,25-34,Silver,P018,Office,Accessories,Vertical Mouse,KeyCraft,3,1499.0,0,4497.0,2280.0,2217.0,0,Not Returned,0.0,4497.0,4.7
O01262,L001873,2026-05-13,2026-05,C0116,Pune,West,App,Credit Card,25-34,Silver,P005,Fitness,Accessories,Foam Roller,ZenMove,1,1018.98,1,1008.79,410.0,598.79,0,Not Returned,0.0,1008.79,4.7
O01262,L001874,2026-05-13,2026-05,C0116,Pune,West,App,Credit Card,25-34,Silver,P011,Home,Storage,Foldable Storage Box,NestEasy,1,734.02,0,734.02,250.0,484.02,0,Not Returned,0.0,734.02,4.7
O01263,L001875,2026-03-22,2026-03,C0215,Kochi,South,Website,Credit Card,25-34,Basic,P007,Fitness,Apparel,Activewear Set,MoveWear,1,2264.97,25,1698.73,1020.0,678.73,0,Not Returned,0.0,1698.73,4.7
O01264,L001876,2026-04-08,2026-04,C0162,Chennai,South,App,Debit Card,25-34,Silver,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,1,3839.04,18,3148.01,2250.0,898.01,0,Not Returned,0.0,3148.01,4.0
O01265,L001877,2026-01-22,2026-01,C0012,Delhi NCR,North,Marketplace,Debit Card,45-54,Basic,P027,Travel,Accessories,Packing Cube Set,TripEase,2,1222.98,8,2250.28,820.0,1430.28,0,Not Returned,0.0,2250.28,4.2
O01266,L001878,2026-03-04,2026-03,C0253,Bengaluru,South,Website,UPI,25-34,Basic,P014,Home,Decor,Aroma Diffuser,LumaHome,1,1543.97,1,1528.53,620.0,908.53,0,Not Returned,0.0,1528.53,3.3
O01267,L001879,2026-01-15,2026-01,C0100,Delhi NCR,North,Website,Debit Card,45-54,Basic,P015,Office,Furniture,Ergonomic Chair,WorkNest,1,9178.98,8,8444.66,6100.0,2344.66,0,Not Returned,0.0,8444.66,3.9
O01268,L001880,2026-05-01,2026-05,C0521,Hyderabad,South,App,Cash on Delivery,25-34,Basic,P030,Travel,Bags,Anti-Theft Sling Bag,TripEase,1,1861.02,22,1451.6,760.0,691.6,0,Not Returned,0.0,1451.6,4.2
O01269,L001881,2026-03-12,2026-03,C0026,Chennai,South,Website,Debit Card,25-34,Basic,P007,Fitness,Apparel,Activewear Set,MoveWear,1,2242.98,23,1727.09,1020.0,707.09,0,Not Returned,0.0,1727.09,4.2
O01270,L001882,2026-02-02,2026-02,C0251,Mumbai,West,Marketplace,UPI,35-44,Gold,P016,Office,Accessories,Laptop Stand,WorkNest,2,1247.04,7,2319.49,1040.0,1279.49,0,Not Returned,0.0,2319.49,4.0
O01272,L001883,2026-02-02,2026-02,C0543,Mumbai,West,App,UPI,18-24,Gold,P026,Travel,Bags,Cabin Backpack,TripEase,1,2999.0,8,2759.08,1350.0,1409.08,0,Not Returned,0.0,2759.08,4.6
O01272,L001884,2026-02-02,2026-02,C0543,Mumbai,West,App,UPI,18-24,Gold,P033,Office,Furniture,Standing Desk Converter,WorkNest,1,6859.02,11,6104.53,4450.0,1654.53,0,Not Returned,0.0,6104.53,4.6
O01273,L001885,2026-03-08,2026-03,C0042,Bengaluru,South,Website,Debit Card,25-34,Basic,P002,Fitness,Equipment,Resistance Band Set,FitPulse,2,863.04,0,1726.08,640.0,1086.08,0,Not Returned,0.0,1726.08,5.0
O01274,L001886,2026-04-11,2026-04,C0520,Mumbai,West,App,Credit Card,25-34,Gold,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,3,4078.98,8,11257.98,6750.0,4507.98,0,Not Returned,0.0,11257.98,4.8
O01274,L001887,2026-04-11,2026-04,C0520,Mumbai,West,App,Credit Card,25-34,Gold,P008,Fitness,Apparel,Compression T-Shirt,MoveWear,1,1199.0,8,1103.08,520.0,583.08,0,Not Returned,0.0,1103.08,4.8
O01275,L001888,2026-01-18,2026-01,C0490,Mumbai,West,Website,UPI,25-34,Gold,P022,Wellness,Personal Care,Neck Massager,CalmCare,1,3568.98,5,3390.53,2070.0,1320.53,0,Not Returned,0.0,3390.53,5.0
O01275,L001889,2026-01-18,2026-01,C0490,Mumbai,West,Website,UPI,25-34,Gold,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1299.0,7,1208.07,610.0,598.07,0,Not Returned,0.0,1208.07,5.0
O01277,L001890,2026-05-29,2026-05,C0354,Hyderabad,South,Website,Credit Card,18-24,Basic,P007,Fitness,Apparel,Activewear Set,MoveWear,1,2111.04,10,1899.94,1020.0,879.94,0,Not Returned,0.0,1899.94,4.2
O01277,L001891,2026-05-29,2026-05,C0354,Hyderabad,South,Website,Credit Card,18-24,Basic,P017,Office,Accessories,Wireless Keyboard,KeyCraft,1,1955.97,12,1721.25,1040.0,681.25,0,Not Returned,0.0,1721.25,4.2
O01278,L001892,2026-05-05,2026-05,C0203,Pune,West,App,UPI,18-24,Silver,P032,Home,Bedding,Cooling Pillow,NestEasy,1,1919.04,12,1688.76,900.0,788.76,0,Not Returned,0.0,1688.76,4.9
O01278,L001893,2026-05-05,2026-05,C0203,Pune,West,App,UPI,18-24,Silver,P011,Home,Storage,Foldable Storage Box,NestEasy,1,763.98,12,672.3,250.0,422.3,0,Not Returned,0.0,672.3,4.9
O01279,L001894,2026-05-07,2026-05,C0092,Hyderabad,South,Website,Debit Card,45-54,Silver,P035,Travel,Accessories,Luggage Scale,TripEase,1,799.0,18,655.18,210.0,445.18,0,Not Returned,0.0,655.18,4.7
O01279,L001895,2026-05-07,2026-05,C0092,Hyderabad,South,Website,Debit Card,45-54,Silver,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,2,2449.02,18,4016.39,2840.0,1176.39,0,Not Returned,0.0,4016.39,4.7
O01279,L001896,2026-05-07,2026-05,C0092,Hyderabad,South,Website,Debit Card,45-54,Silver,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,1,4633.97,20,3707.18,2950.0,757.18,0,Not Returned,0.0,3707.18,4.7
O01280,L001897,2026-04-16,2026-04,C0299,Hyderabad,South,App,Credit Card,18-24,Basic,P028,Travel,Accessories,Travel Neck Pillow,TripEase,1,899.0,0,899.0,300.0,599.0,0,Not Returned,0.0,899.0,3.9
O01280,L001898,2026-04-16,2026-04,C0299,Hyderabad,South,App,Credit Card,18-24,Basic,P029,Travel,Tech,Universal Travel Adapter,ConnectPro,1,1535.04,0,1535.04,700.0,835.04,0,Not Returned,0.0,1535.04,3.9
O01280,L001899,2026-04-16,2026-04,C0299,Hyderabad,South,App,Credit Card,18-24,Basic,P018,Office,Accessories,Vertical Mouse,KeyCraft,1,1499.0,0,1499.0,760.0,739.0,0,Not Returned,0.0,1499.0,3.9
O01280,L001900,2026-04-16,2026-04,C0299,Hyderabad,South,App,Credit Card,18-24,Basic,P010,Home,Kitchen,Smoothie Blender,HomeJoy,1,2879.04,0,2879.04,1710.0,1169.04,0,Not Returned,0.0,2879.04,3.9
O01281,L001901,2026-01-04,2026-01,C0362,Chennai,South,Website,Cash on Delivery,25-34,Basic,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,1,3999.0,10,3599.1,2250.0,1349.1,0,Not Returned,0.0,3599.1,5.0
O01282,L001902,2026-02-12,2026-02,C0187,Bengaluru,South,App,Debit Card,25-34,Basic,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,1,4118.97,0,4118.97,2250.0,1868.97,0,Not Returned,0.0,4118.97,4.6
O01283,L001903,2026-03-09,2026-03,C0068,Chennai,South,Website,Cash on Delivery,35-44,Basic,P005,Fitness,Accessories,Foam Roller,ZenMove,1,979.02,1,969.23,410.0,559.23,0,Not Returned,0.0,969.23,4.2
O01283,L001904,2026-03-09,2026-03,C0068,Chennai,South,Website,Cash on Delivery,35-44,Basic,P023,Wellness,Hydration,Copper Bottle,PureSip,1,1018.98,0,1018.98,360.0,658.98,0,Not Returned,0.0,1018.98,4.2
O01284,L001905,2026-02-27,2026-02,C0082,Hyderabad,South,Marketplace,Debit Card,55+,Basic,P015,Office,Furniture,Ergonomic Chair,WorkNest,1,8999.0,2,8819.02,6100.0,2719.02,0,Not Returned,0.0,8819.02,4.5
O01284,L001906,2026-02-27,2026-02,C0082,Hyderabad,South,Marketplace,Debit Card,55+,Basic,P009,Home,Kitchen,Air Fryer 4L,HomeJoy,1,6118.98,2,5996.6,3950.0,2046.6,0,Not Returned,0.0,5996.6,4.5
O01284,L001907,2026-02-27,2026-02,C0082,Hyderabad,South,Marketplace,Debit Card,55+,Basic,P021,Wellness,Personal Care,Sleep Mask,CalmCare,1,712.98,0,712.98,220.0,492.98,0,Not Returned,0.0,712.98,4.5
O01284,L001908,2026-02-27,2026-02,C0082,Hyderabad,South,Marketplace,Debit Card,55+,Basic,P034,Wellness,Personal Care,Posture Corrector,CalmCare,1,1337.97,1,1324.59,540.0,784.59,0,Not Returned,0.0,1324.59,4.5
O01285,L001909,2026-03-08,2026-03,C0087,Hyderabad,South,App,Cash on Delivery,45-54,Basic,P034,Wellness,Personal Care,Posture Corrector,CalmCare,1,1299.0,0,1299.0,540.0,759.0,0,Not Returned,0.0,1299.0,4.5
O01285,L001910,2026-03-08,2026-03,C0087,Hyderabad,South,App,Cash on Delivery,45-54,Basic,P021,Wellness,Personal Care,Sleep Mask,CalmCare,1,712.98,1,705.85,220.0,485.85,0,Not Returned,0.0,705.85,4.5
O01285,L001911,2026-03-08,2026-03,C0087,Hyderabad,South,App,Cash on Delivery,45-54,Basic,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,2,1299.0,0,2598.0,1220.0,1378.0,0,Not Returned,0.0,2598.0,4.5
O01286,L001912,2026-04-22,2026-04,C0209,Bengaluru,South,Website,Debit Card,18-24,Gold,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1324.98,1,1311.73,610.0,701.73,0,Not Returned,0.0,1311.73,4.8
