line_id,order_id,product_id,quantity,unit_price,discount_pct,line_revenue,line_cost,line_margin
L001248,O00844,P031,1,2599.0,0,2599.0,1600.0,999.0
L001249,O00844,P019,1,479.04,0,479.04,140.0,339.04
L001250,O00845,P019,1,489.02,12,430.34,140.0,290.34
L001251,O00846,P014,2,1499.0,13,2608.26,1240.0,1368.26
L001252,O00847,P013,1,4409.02,1,4364.93,2950.0,1414.93
L001253,O00847,P011,1,719.04,2,704.66,250.0,454.66
L001254,O00848,P012,1,2199.0,0,2199.0,1180.0,1019.0
L001255,O00848,P022,1,3499.0,1,3464.01,2070.0,1394.01
L001256,O00848,P030,1,1955.97,0,1955.97,760.0,1195.97
L001257,O00849,P002,1,899.0,1,890.01,320.0,570.01
L001258,O00849,P001,1,1299.0,1,1286.01,610.0,676.01
L001259,O00850,P011,1,749.0,0,749.0,250.0,499.0
L001260,O00850,P030,1,1861.02,0,1861.02,760.0,1101.02
L001261,O00851,P026,2,3058.98,2,5995.6,2700.0,3295.6
L001262,O00851,P006,1,2499.0,2,2449.02,1420.0,1029.02
L001263,O00852,P018,4,1439.04,2,5641.04,3040.0,2601.04
L001264,O00853,P026,1,3058.98,0,3058.98,1350.0,1708.98
L001265,O00854,P003,1,4078.98,0,4078.98,2250.0,1828.98
L001266,O00855,P029,2,1535.04,25,2302.56,1400.0,902.56
L001267,O00855,P006,1,2573.97,25,1930.48,1420.0,510.48
L001268,O00856,P004,1,1599.0,0,1599.0,760.0,839.0
L001269,O00856,P006,1,2573.97,0,2573.97,1420.0,1153.97
L001270,O00857,P022,1,3568.98,1,3533.29,2070.0,1463.29
L001271,O00857,P025,1,1763.02,0,1763.02,850.0,913.02
L001272,O00858,P010,2,2999.0,20,4798.4,3420.0,1378.4
L001273,O00859,P030,1,1899.0,0,1899.0,760.0,1139.0
L001274,O00860,P009,1,5999.0,2,5879.02,3950.0,1929.02
L001275,O00861,P008,1,1199.0,0,1199.0,520.0,679.0
L001276,O00862,P030,1,1936.98,0,1936.98,760.0,1176.98
L001277,O00863,P029,1,1535.04,8,1412.24,700.0,712.24
L001278,O00864,P035,1,822.97,8,757.13,210.0,547.13
L001279,O00865,P032,1,1959.02,2,1919.84,900.0,1019.84
L001280,O00866,P015,1,8999.0,12,7919.12,6100.0,1819.12
L001281,O00866,P006,1,2449.02,10,2204.12,1420.0,784.12
L001282,O00867,P007,2,2264.97,10,4076.95,2040.0,2036.95
L001283,O00868,P013,1,4633.97,13,4031.55,2950.0,1081.55
L001284,O00868,P004,1,1630.98,15,1386.33,760.0,626.33
L001285,O00868,P028,1,881.02,13,766.49,300.0,466.49
L001286,O00869,P016,2,1299.0,0,2598.0,1040.0,1558.0
L001287,O00869,P020,1,2573.97,0,2573.97,1330.0,1243.97
L001288,O00869,P035,2,799.0,0,1598.0,420.0,1178.0
L001289,O00870,P030,1,1899.0,1,1880.01,760.0,1120.01
L001290,O00871,P028,1,899.0,0,899.0,300.0,599.0
L001291,O00871,P022,1,3429.02,0,3429.02,2070.0,1359.02
L001292,O00872,P014,1,1499.0,16,1259.16,620.0,639.16
L001293,O00873,P009,1,5879.02,23,4526.85,3950.0,576.85
L001294,O00874,P016,1,1337.97,8,1230.93,520.0,710.93
L001295,O00874,P015,1,9178.98,8,8444.66,6100.0,2344.66
L001296,O00875,P018,1,1499.0,12,1319.12,760.0,559.12
L001297,O00876,P019,1,508.98,23,391.91,140.0,251.91
L001298,O00877,P006,1,2449.02,17,2032.69,1420.0,612.69
L001299,O00877,P035,1,767.04,13,667.32,210.0,457.32
L001300,O00877,P002,1,916.98,15,779.43,320.0,459.43
L001301,O00878,P012,2,2264.97,1,4484.64,2360.0,2124.64
L001302,O00879,P011,1,763.98,26,565.35,250.0,315.35
L001303,O00879,P004,1,1599.0,26,1183.26,760.0,423.26
L001304,O00879,P007,1,2155.02,25,1616.26,1020.0,596.26
L001305,O00879,P005,2,979.02,23,1507.69,820.0,687.69
L001306,O00880,P022,1,3499.0,3,3394.03,2070.0,1324.03
L001307,O00881,P005,1,959.04,0,959.04,410.0,549.04
L001308,O00882,P019,1,513.97,23,395.76,140.0,255.76
L001309,O00883,P003,1,4118.97,6,3871.83,2250.0,1621.83
L001310,O00884,P014,1,1469.02,25,1101.76,620.0,481.76
L001311,O00885,P018,2,1528.98,8,2813.32,1520.0,1293.32
L001312,O00886,P012,1,2199.0,15,1869.15,1180.0,689.15
L001313,O00887,P003,1,4118.97,8,3789.45,2250.0,1539.45
L001314,O00887,P019,2,499.0,10,898.2,280.0,618.2
L001315,O00888,P009,1,5879.02,5,5585.07,3950.0,1635.07
L001316,O00888,P006,2,2573.97,5,4890.54,2840.0,2050.54
L001317,O00888,P032,1,1999.0,7,1859.07,900.0,959.07
L001318,O00889,P008,1,1151.04,15,978.38,520.0,458.38
L001319,O00889,P015,2,8999.0,13,15658.26,12200.0,3458.26
L001320,O00889,P004,1,1630.98,16,1370.02,760.0,610.02
L001321,O00890,P005,2,1018.98,25,1528.47,820.0,708.47
L001322,O00891,P006,1,2499.0,8,2299.08,1420.0,879.08
L001323,O00892,P030,1,1955.97,18,1603.9,760.0,843.9
L001324,O00892,P027,1,1151.04,22,897.81,410.0,487.81
L001325,O00893,P007,1,2264.97,2,2219.67,1020.0,1199.67
L001326,O00894,P006,1,2399.04,0,2399.04,1420.0,979.04
L001327,O00894,P020,1,2548.98,0,2548.98,1330.0,1218.98
L001328,O00894,P011,1,719.04,2,704.66,250.0,454.66
L001329,O00895,P005,1,999.0,18,819.18,410.0,409.18
L001330,O00897,P014,1,1439.04,12,1266.36,620.0,646.36
L001331,O00897,P008,1,1199.0,12,1055.12,520.0,535.12
L001332,O00898,P003,1,3839.04,0,3839.04,2250.0,1589.04
L001333,O00899,P013,1,4633.97,6,4355.93,2950.0,1405.93
L001334,O00900,P016,1,1299.0,3,1260.03,520.0,740.03
L001335,O00901,P008,1,1234.97,0,1234.97,520.0,714.97
L001336,O00901,P024,2,799.0,0,1598.0,520.0,1078.0
L001337,O00902,P001,1,1324.98,0,1324.98,610.0,714.98
L001338,O00903,P025,3,1834.98,0,5504.94,2550.0,2954.94
L001339,O00904,P016,2,1273.02,7,2367.82,1040.0,1327.82
L001340,O00905,P008,1,1151.04,2,1128.02,520.0,608.02
L001341,O00905,P009,1,5999.0,0,5999.0,3950.0,2049.0
L001342,O00905,P030,1,1936.98,0,1936.98,760.0,1176.98
L001343,O00905,P004,3,1646.97,0,4940.91,2280.0,2660.91
L001344,O00906,P031,1,2495.04,1,2470.09,1600.0,870.09
L001345,O00906,P015,1,9268.97,0,9268.97,6100.0,3168.97
L001346,O00906,P005,1,1028.97,0,1028.97,410.0,618.97
L001347,O00907,P014,3,1528.98,19,3715.42,1860.0,1855.42
L001348,O00908,P016,1,1324.98,6,1245.48,520.0,725.48
L001349,O00909,P032,1,1999.0,8,1839.08,900.0,939.08
L001350,O00910,P015,1,9268.97,8,8527.45,6100.0,2427.45
L001351,O00910,P009,1,5879.02,10,5291.12,3950.0,1341.12
L001352,O00910,P031,1,2547.02,10,2292.32,1600.0,692.32
L001353,O00911,P026,1,2939.02,6,2762.68,1350.0,1412.68
L001354,O00911,P006,1,2499.0,10,2249.1,1420.0,829.1
L001355,O00912,P031,1,2650.98,0,2650.98,1600.0,1050.98
L001356,O00913,P001,1,1247.04,27,910.34,610.0,300.34
L001357,O00914,P009,1,6118.98,18,5017.56,3950.0,1067.56
L001358,O00915,P035,1,814.98,2,798.68,210.0,588.68
L001359,O00915,P026,1,2999.0,1,2969.01,1350.0,1619.01
L001360,O00916,P001,1,1299.0,3,1260.03,610.0,650.03
L001361,O00917,P001,1,1337.97,5,1271.07,610.0,661.07
L001362,O00918,P013,1,4319.04,10,3887.14,2950.0,937.14
L001363,O00919,P015,1,8639.04,18,7084.01,6100.0,984.01
L001364,O00920,P018,1,1499.0,10,1349.1,760.0,589.1
L001365,O00921,P025,1,1799.0,18,1475.18,850.0,625.18
L001366,O00922,P012,1,2242.98,8,2063.54,1180.0,883.54
L001367,O00923,P024,2,822.97,12,1448.43,520.0,928.43
L001368,O00924,P013,2,4588.98,8,8443.72,5900.0,2543.72
L001369,O00924,P024,1,767.04,8,705.68,260.0,445.68
L001370,O00925,P015,1,8639.04,10,7775.14,6100.0,1675.14
L001371,O00926,P019,2,479.04,21,756.88,280.0,476.88
L001372,O00927,P016,2,1273.02,11,2265.98,1040.0,1225.98
L001373,O00928,P006,1,2573.97,25,1930.48,1420.0,510.48
L001374,O00929,P022,1,3499.0,10,3149.1,2070.0,1079.1
L001375,O00930,P008,1,1199.0,1,1187.01,520.0,667.01
L001376,O00930,P014,1,1528.98,1,1513.69,620.0,893.69
L001377,O00931,P006,1,2499.0,1,2474.01,1420.0,1054.01
L001378,O00932,P005,1,999.0,23,769.23,410.0,359.23
L001379,O00933,P018,1,1499.0,16,1259.16,760.0,499.16
L001380,O00933,P009,1,6178.97,19,5004.97,3950.0,1054.97
L001381,O00934,P027,1,1234.97,9,1123.82,410.0,713.82
L001382,O00935,P003,2,4078.98,0,8157.96,4500.0,3657.96
L001383,O00936,P027,1,1151.04,7,1070.47,410.0,660.47
L001384,O00936,P008,1,1234.97,3,1197.92,520.0,677.92
L001385,O00937,P018,1,1543.97,0,1543.97,760.0,783.97
L001386,O00938,P029,1,1567.02,22,1222.28,700.0,522.28
L001387,O00938,P031,2,2599.0,22,4054.44,3200.0,854.44
L001388,O00939,P018,1,1499.0,23,1154.23,760.0,394.23
L001389,O00940,P001,1,1299.0,5,1234.05,610.0,624.05
L001390,O00941,P003,1,3999.0,2,3919.02,2250.0,1669.02
L001391,O00942,P007,2,2264.97,13,3941.05,2040.0,1901.05
L001392,O00943,P016,1,1337.97,15,1137.27,520.0,617.27
L001393,O00944,P029,1,1599.0,7,1487.07,700.0,787.07
L001394,O00945,P033,1,7138.98,2,6996.2,4450.0,2546.2
L001395,O00946,P025,1,1799.0,0,1799.0,850.0,949.0
L001396,O00947,P020,2,2499.0,13,4348.26,2660.0,1688.26
L001397,O00948,P003,1,3839.04,20,3071.23,2250.0,821.23
L001398,O00948,P007,2,2199.0,22,3430.44,2040.0,1390.44
L001399,O00949,P022,1,3603.97,8,3315.65,2070.0,1245.65
L001400,O00949,P018,1,1469.02,10,1322.12,760.0,562.12
L001401,O00949,P006,1,2499.0,10,2249.1,1420.0,829.1
L001402,O00950,P015,1,8999.0,2,8819.02,6100.0,2719.02
L001403,O00952,P001,2,1337.97,0,2675.94,1220.0,1455.94
L001404,O00952,P020,1,2399.04,0,2399.04,1330.0,1069.04
L001405,O00953,P012,1,2199.0,8,2023.08,1180.0,843.08
L001406,O00953,P004,1,1646.97,8,1515.21,760.0,755.21
L001407,O00954,P015,1,8999.0,0,8999.0,6100.0,2899.0
L001408,O00955,P031,1,2599.0,25,1949.25,1600.0,349.25
L001409,O00956,P030,1,1955.97,5,1858.17,760.0,1098.17
L001410,O00956,P013,2,4588.98,5,8719.06,5900.0,2819.06
L001411,O00957,P022,1,3359.04,20,2687.23,2070.0,617.23
L001412,O00959,P009,2,6118.98,2,11993.2,7900.0,4093.2
L001413,O00959,P029,1,1567.02,0,1567.02,700.0,867.02
L001414,O00959,P018,1,1528.98,1,1513.69,760.0,753.69
L001415,O00960,P020,2,2548.98,3,4945.02,2660.0,2285.02
L001416,O00960,P006,1,2399.04,5,2279.09,1420.0,859.09
L001417,O00960,P021,1,699.0,5,664.05,220.0,444.05
L001418,O00961,P011,1,771.47,1,763.76,250.0,513.76
L001419,O00962,P021,2,712.98,7,1326.14,440.0,886.14
L001420,O00963,P010,1,2879.04,21,2274.44,1710.0,564.44
L001421,O00964,P019,2,508.98,14,875.45,280.0,595.45
L001422,O00965,P008,4,1199.0,5,4556.2,2080.0,2476.2
L001423,O00966,P004,1,1599.0,14,1375.14,760.0,615.14
L001424,O00967,P002,1,881.02,0,881.02,320.0,561.02
L001425,O00968,P032,1,1959.02,8,1802.3,900.0,902.3
L001426,O00969,P022,2,3568.98,15,6067.27,4140.0,1927.27
L001427,O00970,P026,1,2999.0,22,2339.22,1350.0,989.22
L001428,O00971,P005,2,979.02,0,1958.04,820.0,1138.04
L001429,O00971,P015,1,8639.04,0,8639.04,6100.0,2539.04
L001430,O00972,P004,2,1567.02,5,2977.34,1520.0,1457.34
L001431,O00973,P002,3,863.04,0,2589.12,960.0,1629.12
L001432,O00974,P004,1,1646.97,3,1597.56,760.0,837.56
L001433,O00975,P001,1,1247.04,20,997.63,610.0,387.63
L001434,O00976,P014,1,1469.02,0,1469.02,620.0,849.02
L001435,O00977,P016,1,1247.04,10,1122.34,520.0,602.34
L001436,O00978,P026,1,2999.0,0,2999.0,1350.0,1649.0
L001437,O00978,P029,4,1599.0,2,6268.08,2800.0,3468.08
L001438,O00978,P010,1,3088.97,1,3058.08,1710.0,1348.08
L001439,O00979,P014,1,1528.98,8,1406.66,620.0,786.66
L001440,O00980,P028,1,916.98,20,733.58,300.0,433.58
L001441,O00982,P032,1,1999.0,8,1839.08,900.0,939.08
L001442,O00983,P024,2,799.0,20,1278.4,520.0,758.4
L001443,O00984,P008,1,1222.98,0,1222.98,520.0,702.98
L001444,O00984,P030,2,1899.0,1,3760.02,1520.0,2240.02
L001445,O00985,P012,2,2242.98,0,4485.96,2360.0,2125.96
L001446,O00986,P003,1,4078.98,12,3589.5,2250.0,1339.5
L001447,O00987,P001,1,1273.02,1,1260.29,610.0,650.29
L001448,O00987,P002,1,881.02,1,872.21,320.0,552.21
L001449,O00987,P010,1,2879.04,0,2879.04,1710.0,1169.04
L001450,O00988,P019,2,499.0,8,918.16,280.0,638.16
L001451,O00989,P017,1,1955.97,2,1916.85,1040.0,876.85
L001452,O00990,P001,1,1337.97,5,1271.07,610.0,661.07
L001453,O00991,P002,1,925.97,5,879.67,320.0,559.67
L001454,O00992,P028,2,881.02,9,1603.46,600.0,1003.46
L001455,O00992,P006,1,2399.04,8,2207.12,1420.0,787.12
L001456,O00992,P005,1,999.0,8,919.08,410.0,509.08
L001457,O00993,P021,1,719.97,11,640.77,220.0,420.77
L001458,O00994,P035,1,822.97,0,822.97,210.0,612.97
L001459,O00995,P019,1,508.98,1,503.89,140.0,363.89
L001460,O00995,P011,1,771.47,2,756.04,250.0,506.04
L001461,O00995,P002,1,925.97,2,907.45,320.0,587.45
L001462,O00996,P011,1,749.0,12,659.12,250.0,409.12
L001463,O00996,P007,1,2111.04,8,1942.16,1020.0,922.16
L001464,O00997,P031,1,2547.02,21,2012.15,1600.0,412.15
L001465,O00998,P013,1,4499.0,0,4499.0,2950.0,1549.0
L001466,O00998,P035,2,767.04,0,1534.08,420.0,1114.08
L001467,O00999,P001,1,1247.04,14,1072.45,610.0,462.45
L001468,O01000,P029,1,1599.0,19,1295.19,700.0,595.19
L001469,O01000,P016,1,1247.04,20,997.63,520.0,477.63
L001470,O01001,P007,1,2111.04,1,2089.93,1020.0,1069.93
L001471,O01002,P031,2,2599.0,0,5198.0,3200.0,1998.0
L001472,O01003,P007,1,2242.98,0,2242.98,1020.0,1222.98
L001473,O01003,P010,1,3058.98,2,2997.8,1710.0,1287.8
L001474,O01004,P002,2,899.0,10,1618.2,640.0,978.2
L001475,O01004,P013,1,4499.0,12,3959.12,2950.0,1009.12
L001476,O01005,P012,1,2199.0,16,1847.16,1180.0,667.16
L001477,O01006,P027,1,1199.0,2,1175.02,410.0,765.02
L001478,O01007,P009,1,6178.97,1,6117.18,3950.0,2167.18
L001479,O01007,P022,1,3499.0,1,3464.01,2070.0,1394.01
L001480,O01009,P001,2,1299.0,2,2546.04,1220.0,1326.04
L001481,O01009,P018,1,1499.0,0,1499.0,760.0,739.0
L001482,O01010,P034,1,1299.0,10,1169.1,540.0,629.1
L001483,O01010,P015,1,8999.0,10,8099.1,6100.0,1999.1
L001484,O01011,P023,2,999.0,1,1978.02,720.0,1258.02
L001485,O01011,P008,1,1199.0,0,1199.0,520.0,679.0
L001486,O01012,P022,1,3568.98,14,3069.32,2070.0,999.32
L001487,O01012,P024,1,822.97,13,715.98,260.0,455.98
L001488,O01012,P006,1,2399.04,10,2159.14,1420.0,739.14
L001489,O01013,P013,1,4319.04,19,3498.42,2950.0,548.42
L001490,O01014,P032,1,1919.04,0,1919.04,900.0,1019.04
L001491,O01015,P009,1,5759.04,17,4780.0,3950.0,830.0
L001492,O01016,P029,1,1630.98,0,1630.98,700.0,930.98
L001493,O01017,P015,1,8639.04,2,8466.26,6100.0,2366.26
L001494,O01018,P022,2,3603.97,1,7135.86,4140.0,2995.86
L001495,O01019,P004,1,1646.97,11,1465.8,760.0,705.8
L001496,O01019,P017,1,1899.0,10,1709.1,1040.0,669.1
L001497,O01020,P020,1,2499.0,5,2374.05,1330.0,1044.05
L001498,O01020,P018,2,1499.0,6,2818.12,1520.0,1298.12
L001499,O01020,P034,1,1299.0,7,1208.07,540.0,668.07
L001500,O01021,P008,1,1222.98,7,1137.37,520.0,617.37
L001501,O01022,P029,2,1599.0,13,2782.26,1400.0,1382.26
L001502,O01022,P003,1,3999.0,15,3399.15,2250.0,1149.15
L001503,O01023,P005,2,959.04,1,1898.9,820.0,1078.9
L001504,O01024,P001,1,1337.97,5,1271.07,610.0,661.07
L001505,O01026,P009,1,6118.98,12,5384.7,3950.0,1434.7
L001506,O01027,P031,1,2676.97,12,2355.73,1600.0,755.73
L001507,O01027,P002,1,916.98,10,825.28,320.0,505.28
L001508,O01028,P022,1,3499.0,12,3079.12,2070.0,1009.12
L001509,O01028,P030,1,1899.0,10,1709.1,760.0,949.1
L001510,O01028,P023,1,1018.98,8,937.46,360.0,577.46
L001511,O01029,P013,1,4588.98,0,4588.98,2950.0,1638.98
L001512,O01030,P022,1,3359.04,9,3056.73,2070.0,986.73
L001513,O01031,P023,2,999.0,0,1998.0,720.0,1278.0
L001514,O01031,P015,2,8999.0,1,17818.02,12200.0,5618.02
L001515,O01032,P024,3,783.02,0,2349.06,780.0,1569.06
L001516,O01033,P010,1,3088.97,20,2471.18,1710.0,761.18
L001517,O01033,P024,1,799.0,18,655.18,260.0,395.18
L001518,O01034,P013,1,4409.02,20,3527.22,2950.0,577.22
L001519,O01035,P030,1,1899.0,16,1595.16,760.0,835.16
L001520,O01035,P014,1,1469.02,17,1219.29,620.0,599.29
L001521,O01036,P014,2,1439.04,12,2532.71,1240.0,1292.71
L001522,O01037,P013,1,4499.0,1,4454.01,2950.0,1504.01
L001523,O01038,P018,2,1499.0,0,2998.0,1520.0,1478.0
L001524,O01038,P027,1,1199.0,0,1199.0,410.0,789.0
L001525,O01039,P008,4,1151.04,6,4327.91,2080.0,2247.91
L001526,O01040,P021,2,671.04,5,1274.98,440.0,834.98
L001527,O01041,P018,1,1469.02,10,1322.12,760.0,562.12
L001528,O01041,P019,1,489.02,12,430.34,140.0,290.34
L001529,O01043,P016,1,1273.02,1,1260.29,520.0,740.29
L001530,O01043,P031,1,2599.0,1,2573.01,1600.0,973.01
L001531,O01043,P018,2,1439.04,0,2878.08,1520.0,1358.08
L001532,O01044,P001,1,1273.02,18,1043.88,610.0,433.88
L001533,O01044,P031,1,2495.04,16,2095.83,1600.0,495.83
L001534,O01045,P033,1,7208.97,12,6343.89,4450.0,1893.89
L001535,O01046,P017,1,1936.98,7,1801.39,1040.0,761.39
L001536,O01046,P028,1,881.02,7,819.35,300.0,519.35
L001537,O01046,P031,1,2495.04,6,2345.34,1600.0,745.34
L001538,O01047,P031,1,2547.02,0,2547.02,1600.0,947.02
L001539,O01048,P014,1,1469.02,0,1469.02,620.0,849.02
L001540,O01048,P012,1,2264.97,0,2264.97,1180.0,1084.97
L001541,O01048,P001,1,1247.04,0,1247.04,610.0,637.04
L001542,O01049,P003,1,3999.0,26,2959.26,2250.0,709.26
L001543,O01050,P002,1,925.97,26,685.22,320.0,365.22
L001544,O01051,P007,4,2199.0,10,7916.4,4080.0,3836.4
L001545,O01052,P034,2,1247.04,1,2469.14,1080.0,1389.14
L001546,O01052,P019,1,508.98,0,508.98,140.0,368.98
L001547,O01053,P032,1,1919.04,22,1496.85,900.0,596.85
L001548,O01053,P001,1,1337.97,21,1057.0,610.0,447.0
L001549,O01053,P024,1,799.0,22,623.22,260.0,363.22
L001550,O01054,P018,1,1499.0,25,1124.25,760.0,364.25
L001551,O01055,P026,1,2999.0,23,2309.23,1350.0,959.23
L001552,O01055,P031,1,2650.98,25,1988.24,1600.0,388.24
L001553,O01056,P012,1,2199.0,0,2199.0,1180.0,1019.0
L001554,O01056,P007,1,2111.04,2,2068.82,1020.0,1048.82
L001555,O01057,P006,1,2548.98,0,2548.98,1420.0,1128.98
L001556,O01057,P021,2,699.0,0,1398.0,440.0,958.0
L001557,O01058,P001,1,1299.0,6,1221.06,610.0,611.06
L001558,O01060,P013,1,4409.02,7,4100.39,2950.0,1150.39
L001559,O01061,P002,1,925.97,11,824.11,320.0,504.11
L001560,O01061,P011,1,719.04,8,661.52,250.0,411.52
L001561,O01062,P017,1,1861.02,21,1470.21,1040.0,430.21
L001562,O01063,P006,1,2399.04,25,1799.28,1420.0,379.28
L001563,O01064,P033,1,6719.04,6,6315.9,4450.0,1865.9
L001564,O01064,P026,2,3058.98,7,5689.7,2700.0,2989.7
L001565,O01065,P022,2,3603.97,10,6487.15,4140.0,2347.15
L001566,O01065,P002,2,925.97,10,1666.75,640.0,1026.75
L001567,O01066,P004,1,1599.0,7,1487.07,760.0,727.07
L001568,O01066,P011,1,719.04,7,668.71,250.0,418.71
L001569,O01066,P031,1,2495.04,5,2370.29,1600.0,770.29
L001570,O01067,P013,1,4319.04,10,3887.14,2950.0,937.14
L001571,O01068,P030,1,1955.97,2,1916.85,760.0,1156.85
L001572,O01069,P020,2,2573.97,25,3860.95,2660.0,1200.95
L001573,O01069,P010,2,2999.0,27,4378.54,3420.0,958.54
L001574,O01070,P002,1,916.98,9,834.45,320.0,514.45
L001575,O01070,P032,1,1999.0,6,1879.06,900.0,979.06
L001576,O01071,P002,1,925.97,5,879.67,320.0,559.67
L001577,O01071,P025,1,1763.02,6,1657.24,850.0,807.24
L001578,O01072,P016,3,1299.0,2,3819.06,1560.0,2259.06
L001579,O01072,P022,2,3359.04,0,6718.08,4140.0,2578.08
L001580,O01073,P030,1,1899.0,10,1709.1,760.0,949.1
L001581,O01073,P012,1,2199.0,11,1957.11,1180.0,777.11
L001582,O01074,P002,1,899.0,23,692.23,320.0,372.23
L001583,O01074,P001,1,1324.98,25,993.74,610.0,383.74
L001584,O01075,P014,1,1499.0,7,1394.07,620.0,774.07
L001585,O01075,P029,1,1535.04,6,1442.94,700.0,742.94
L001586,O01075,P010,1,2999.0,5,2849.05,1710.0,1139.05
L001587,O01075,P001,1,1324.98,6,1245.48,610.0,635.48
L001588,O01076,P013,1,4319.04,6,4059.9,2950.0,1109.9
L001589,O01077,P005,1,999.0,5,949.05,410.0,539.05
L001590,O01077,P025,2,1763.02,3,3420.26,1700.0,1720.26
L001591,O01077,P034,1,1273.02,7,1183.91,540.0,643.91
L001592,O01078,P018,1,1543.97,6,1451.33,760.0,691.33
L001593,O01078,P030,1,1899.0,6,1785.06,760.0,1025.06
L001594,O01079,P023,1,979.02,8,900.7,360.0,540.7
L001595,O01079,P008,1,1234.97,11,1099.12,520.0,579.12
L001596,O01079,P031,1,2599.0,12,2287.12,1600.0,687.12
L001597,O01079,P022,2,3603.97,8,6631.3,4140.0,2491.3
L001598,O01080,P011,1,719.04,7,668.71,250.0,418.71
L001599,O01082,P023,1,999.0,8,919.08,360.0,559.08
L001600,O01082,P003,1,4078.98,10,3671.08,2250.0,1421.08
L001601,O01082,P028,4,881.02,11,3136.43,1200.0,1936.43
L001602,O01082,P031,2,2547.02,8,4686.52,3200.0,1486.52
L001603,O01083,P001,2,1324.98,6,2490.96,1220.0,1270.96
L001604,O01083,P017,1,1955.97,9,1779.93,1040.0,739.93
L001605,O01084,P020,3,2399.04,11,6405.44,3990.0,2415.44
L001606,O01085,P013,1,4409.02,5,4188.57,2950.0,1238.57
L001607,O01086,P029,1,1567.02,18,1284.96,700.0,584.96
L001608,O01086,P010,2,2999.0,22,4678.44,3420.0,1258.44
L001609,O01087,P033,1,6719.04,8,6181.52,4450.0,1731.52
L001610,O01088,P001,1,1299.0,3,1260.03,610.0,650.03
L001611,O01089,P019,1,499.0,0,499.0,140.0,359.0
L001612,O01089,P005,1,979.02,0,979.02,410.0,569.02
L001613,O01089,P028,1,899.0,0,899.0,300.0,599.0
L001614,O01090,P013,1,4499.0,12,3959.12,2950.0,1009.12
L001615,O01091,P031,1,2547.02,10,2292.32,1600.0,692.32
L001616,O01091,P019,1,499.0,11,444.11,140.0,304.11
L001617,O01092,P016,1,1247.04,8,1147.28,520.0,627.28
L001618,O01092,P018,1,1499.0,10,1349.1,760.0,589.1
L001619,O01093,P002,1,863.04,23,664.54,320.0,344.54
L001620,O01093,P007,1,2155.02,25,1616.26,1020.0,596.26
L001621,O01093,P006,1,2548.98,27,1860.76,1420.0,440.76
L001622,O01093,P001,1,1247.04,25,935.28,610.0,325.28
L001623,O01094,P005,4,1018.98,0,4075.92,1640.0,2435.92
L001624,O01094,P002,1,863.04,1,854.41,320.0,534.41
L001625,O01094,P032,1,2038.98,1,2018.59,900.0,1118.59
L001626,O01095,P011,1,771.47,17,640.32,250.0,390.32
L001627,O01096,P021,2,671.04,5,1274.98,440.0,834.98
L001628,O01096,P002,3,899.0,6,2535.18,960.0,1575.18
L001629,O01097,P002,1,881.02,1,872.21,320.0,552.21
L001630,O01098,P008,1,1234.97,20,987.98,520.0,467.98
L001631,O01098,P032,1,1919.04,19,1554.42,900.0,654.42
L001632,O01099,P008,1,1151.04,23,886.3,520.0,366.3
L001633,O01100,P007,2,2155.02,18,3534.23,2040.0,1494.23
L001634,O01101,P031,1,2599.0,1,2573.01,1600.0,973.01
L001635,O01102,P024,1,767.04,8,705.68,260.0,445.68
L001636,O01103,P005,4,959.04,16,3222.37,1640.0,1582.37
L001637,O01103,P002,1,899.0,20,719.2,320.0,399.2
L001638,O01104,P018,2,1499.0,26,2218.52,1520.0,698.52
L001639,O01105,P020,1,2548.98,6,2396.04,1330.0,1066.04
L001640,O01105,P013,1,4588.98,9,4175.97,2950.0,1225.97
L001641,O01106,P013,1,4319.04,9,3930.33,2950.0,980.33
L001642,O01107,P015,1,8999.0,15,7649.15,6100.0,1549.15
L001643,O01107,P005,1,1028.97,15,874.62,410.0,464.62
L001644,O01108,P003,2,3999.0,10,7198.2,4500.0,2698.2
L001645,O01109,P005,2,1028.97,0,2057.94,820.0,1237.94
L001646,O01109,P024,1,799.0,0,799.0,260.0,539.0
L001647,O01110,P032,1,1999.0,19,1619.19,900.0,719.19
L001648,O01110,P012,1,2155.02,18,1767.12,1180.0,587.12
L001649,O01112,P031,2,2599.0,11,4626.22,3200.0,1426.22
L001650,O01113,P034,2,1299.0,0,2598.0,1080.0,1518.0
L001651,O01114,P004,1,1599.0,10,1439.1,760.0,679.1
L001652,O01115,P006,1,2499.0,9,2274.09,1420.0,854.09
L001653,O01115,P003,1,3999.0,9,3639.09,2250.0,1389.09
L001654,O01115,P031,1,2495.04,9,2270.49,1600.0,670.49
L001655,O01115,P016,1,1337.97,8,1230.93,520.0,710.93
L001656,O01116,P030,1,1861.02,8,1712.14,760.0,952.14
L001657,O01116,P005,1,959.04,10,863.14,410.0,453.14
L001658,O01116,P032,1,2058.97,8,1894.25,900.0,994.25
L001659,O01116,P024,1,799.0,9,727.09,260.0,467.09
L001660,O01117,P011,2,749.0,0,1498.0,500.0,998.0
L001661,O01118,P015,2,9268.97,10,16684.15,12200.0,4484.15
L001662,O01119,P018,2,1543.97,8,2840.9,1520.0,1320.9
L001663,O01120,P032,1,1959.02,1,1939.43,900.0,1039.43
